13:17:24.476 [restartedMain] INFO  loginLogger - Application started.
15:13:37.495 [http-nio-8080-exec-4] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.563 [http-nio-8080-exec-7] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.625 [http-nio-8080-exec-10] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
15:13:37.685 [http-nio-8080-exec-6] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.298 [restartedMain] INFO  loginLogger - Application started.
20:29:22.307 [http-nio-8080-exec-1] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.323 [http-nio-8080-exec-7] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.323 [http-nio-8080-exec-8] INFO  accessLogger - path:/art/likeList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.323 [http-nio-8080-exec-9] INFO  accessLogger - path:/art/tagList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.323 [http-nio-8080-exec-10] INFO  accessLogger - path:/art/favoriteList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:22.353 [http-nio-8080-exec-4] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:24.056 [http-nio-8080-exec-6] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:24.071 [http-nio-8080-exec-3] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:24.103 [http-nio-8080-exec-2] INFO  accessLogger - path:/images/image-1712508311210.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:24.985 [http-nio-8080-exec-5] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:25.086 [http-nio-8080-exec-1] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:25.162 [http-nio-8080-exec-4] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:25.236 [http-nio-8080-exec-9] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.687 [http-nio-8080-exec-8] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.710 [http-nio-8080-exec-10] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.846 [http-nio-8080-exec-7] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.857 [http-nio-8080-exec-3] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.898 [http-nio-8080-exec-4] INFO  accessLogger - path:/art/tagList|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.898 [http-nio-8080-exec-9] INFO  accessLogger - path:/art/mylist|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.898 [http-nio-8080-exec-1] INFO  accessLogger - path:/art/channels|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:29:38.977 [http-nio-8080-exec-8] INFO  accessLogger - path:/images/avater-1712810973553.jpg|method:GET|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:57:13.599 [http-nio-8080-exec-9] INFO  accessLogger - path:/art/upload|method:POST|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:26.423 [restartedMain] INFO  loginLogger - Application started.
20:59:38.177 [http-nio-8080-exec-1] INFO  accessLogger - path:/art/add|method:POST|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
20:59:39.967 [http-nio-8080-exec-4] INFO  accessLogger - path:/art/update|method:PUT|ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0|ip:0:0:0:0:0:0:0:1
